id,subject,hours,planId,type,parentId,stringNumber,blockId,departmentId,code,hoursSelfWork
2081972,Военная подготовка (Обучение граждан по программе военной подготовки офицеров запаса на факультете военного обучения (военной кафедре)),576,6562,subject,,75,73808,99,ФТД.01,158
2081973,"Военная подготовка (Обучение граждан по программе военной подготовки солдат, матросов запаса и сержантов, старшин запаса на факультете военного обучения (военной кафедре))",720,6562,subject,,76,73808,99,ФТД.02,214
2081978,Электрические машины устройств с нетрадиционными и возобновляемыми источниками энергии,144,6562,subject,,77,73808,23,ФТД.03,75
2081979,Настройка и испытание электрооборудования,144,6562,subject,,78,73808,25,ФТД.04,113
2082000,Основы русскоязычной коммуникации в профессиональной сфере,576,6562,subject,,79,73808,41,ФТД.05,247
2082019,Введение в специальность,144,6563,subject,,1,72705,37,Б1.В.01,75
2082021,Теоретическая механика,108,6563,subject,,2,72705,13,Б1.В.02,39
2082056,Возобновляемая энергетика,144,6563,subject,,3,72705,37,Б1.В.03,109
2082063,Социология,72,6563,subject,,4,72705,42,Б1.В.04,37
2082023,Компьютерная и микропроцессорная техника,144,6563,subject,,5,72705,37,Б1.В.05,75
2082022,Теория автоматического управления,180,6563,subject,,6,72705,25,Б1.В.06,42
2082070,Экономика электроэнергетики,72,6563,subject,,7,72705,19,Б1.В.07,37
2082069,Силовая электроника,216,6563,subject,,8,72705,37,Б1.В.08,78
2082068,Электрический привод,180,6563,subject,,9,72705,23,Б1.В.09,42
2082024,Электротехнологические установки,252,6563,subject,,10,72705,37,Б1.В.10,78
2082025,Источники питания автоматизированных электротехнологических установок и систем,216,6563,subject,,11,72705,37,Б1.В.11,77
2082084,Энергоаудит,144,6563,subject,,12,72705,37,Б1.В.12,75
2082026,Проектирование электротехнологических установок,216,6563,subject,,13,72705,37,Б1.В.13,133
2082071,Элективные курсы по физической культуре и спорту,328,6563,subject,,14,72705,33,Б1.В.14,89
2082059,Модуль 4,72,6563,choice,,15,72705,,Б1.В.ДВ.01,37
2082060,Инженерная экология,72,6563,subject,"2,082,059",16,72705,7,Б1.В.ДВ.01.01,37
2082078,Основы инженерной защиты окружающей среды,72,6563,subject,"2,082,059",17,72705,37,Б1.В.ДВ.01.02,37
2082027,Модуль 5,216,6563,choice,,18,72705,,Б1.В.ДВ.02,128
2082028,Программирование и основы алгоритмизации,216,6563,subject,"2,082,027",19,72705,23,Б1.В.ДВ.02.01,128
2082079,Программирование,216,6563,subject,"2,082,027",20,72705,23,Б1.В.ДВ.02.02,128
2082029,Модуль 6,288,6563,choice,,21,72705,,Б1.В.ДВ.03,148
2082030,Автоматизация конструирования электротехнологических установок,288,6563,subject,"2,082,029",22,72705,37,Б1.В.ДВ.03.01,148
2082031,Основы систем автоматизированного проектирования электротехнологических установок,288,6563,subject,"2,082,029",23,72705,37,Б1.В.ДВ.03.02,148
2082032,Модуль 7,144,6563,choice,,24,72705,,Б1.В.ДВ.04,58
2082033,Физические основы электронагрева,144,6563,subject,"2,082,032",25,72705,37,Б1.В.ДВ.04.01,58
2082034,Высокочастотный нагрев диэлектриков,144,6563,subject,"2,082,032",26,72705,37,Б1.В.ДВ.04.02,58
2082035,Модуль 8,180,6563,choice,,27,72705,,Б1.В.ДВ.05,75
2082036,Силовая импульсная техника,180,6563,subject,"2,082,035",28,72705,37,Б1.В.ДВ.05.01,75
2082037,Электронно-лучевые и лазерные установки,180,6563,subject,"2,082,035",29,72705,37,Б1.В.ДВ.05.02,75
2082038,Модуль 9,180,6563,choice,,30,72705,,Б1.В.ДВ.06,94
2082039,Моделирование электротехнологических установок,180,6563,subject,"2,082,038",31,72705,37,Б1.В.ДВ.06.01,94
2082040,Численное моделирование индукционных систем в ANSYS,180,6563,subject,"2,082,038",32,72705,37,Б1.В.ДВ.06.02,94
2082041,Модуль 10,108,6563,choice,,33,72705,,Б1.В.ДВ.07,67
2082042,Электротехнологии переработки промышленных и бытовых отходов,108,6563,subject,"2,082,041",34,72705,37,Б1.В.ДВ.07.01,67
2082043,Схемотехника систем управления электротехнологических установок,108,6563,subject,"2,082,041",35,72705,37,Б1.В.ДВ.07.02,67
2082044,Модуль 11,144,6563,choice,,36,72705,,Б1.В.ДВ.08,103
2082045,Теоретические основы высокочастотной электротехники,144,6563,subject,"2,082,044",37,72705,37,Б1.В.ДВ.08.01,103
2082046,Индукционный нагрев,144,6563,subject,"2,082,044",38,72705,37,Б1.В.ДВ.08.02,103
2082081,Модуль 12,72,6563,choice,,39,72705,,Б1.В.ДВ.09,51
2082082,Иностранный язык 1,72,6563,subject,"2,082,081",40,72705,9,Б1.В.ДВ.09.01,51
2082083,Иностранный язык 2,72,6563,subject,"2,082,081",41,72705,9,Б1.В.ДВ.09.02,51
2082057,Информатика,144,6563,subject,,42,72704,23,Б1.О.01,58
2082004,Алгебра и геометрия,216,6563,subject,,43,72704,4,Б1.О.02,77
2082005,Математический анализ,432,6563,subject,,44,72704,4,Б1.О.03,156
2082006,Физика,504,6563,subject,,45,72704,30,Б1.О.04,193
2082058,Инженерная и компьютерная графика,144,6563,subject,,46,72704,18,Б1.О.05,90
2082002,Философия,72,6563,subject,,47,72704,43,Б1.О.06,37
2082003,Правоведение,72,6563,subject,,48,72704,40,Б1.О.07,20
2082009,Информационные технологии,144,6563,subject,,49,72704,37,Б1.О.08,73
2082001,История,72,6563,subject,,50,72704,40,Б1.О.09,20
2082020,Теория вероятностей и математическая статистика,144,6563,subject,,51,72704,4,Б1.О.10,40
2082055,Тайм-менеджмент,72,6563,subject,,52,72704,19,Б1.О.11,37
2082010,Теоретические основы электротехники,504,6563,subject,,53,72704,29,Б1.О.12,120
2082065,Конфликтология,72,6563,subject,,54,72704,42,Б1.О.13,37
2082014,Электротехническое материаловедение,144,6563,subject,,55,72704,17,Б1.О.14,40
2082064,Прикладная механика,144,6563,subject,,56,72704,18,Б1.О.15,56
2082011,Цифровая электроника,108,6563,subject,,57,72704,20,Б1.О.16,56
2082015,Аналоговая электроника,108,6563,subject,,58,72704,37,Б1.О.17,56
2082067,Основы проектной деятельности,108,6563,subject,,59,72704,12,Б1.О.18,56
2082017,Электрические машины,180,6563,subject,,60,72704,23,Б1.О.19,59
2082066,Электронные и электрические аппараты,144,6563,subject,,61,72704,23,Б1.О.20,75
2082016,Безопасность жизнедеятельности,144,6563,subject,,62,72704,39,Б1.О.21,41
2082018,Физическая культура и спорт,72,6563,subject,,63,72704,33,Б1.О.22,37
2082072,Дисциплины по выбору студентов 1,216,6563,choice,,64,72704,,Б1.О.ДВ.01,111
2082073,Иностранный язык,216,6563,subject,"2,082,072",65,72704,9,Б1.О.ДВ.01.01,111
2082074,Русский язык как иностранный,216,6563,subject,"2,082,072",66,72704,41,Б1.О.ДВ.01.02,111
2082007,Модуль 1,108,6563,choice,,67,72704,,Б1.О.ДВ.02,21
2082008,Химия,108,6563,subject,"2,082,007",68,72704,31,Б1.О.ДВ.02.01,21
2082076,Электрохимическая энергетика,108,6563,subject,"2,082,007",69,72704,31,Б1.О.ДВ.02.02,21
2082061,Модуль 2,72,6563,choice,,70,72704,,Б1.О.ДВ.03,37
2082062,Основы деловой коммуникации,72,6563,subject,"2,082,061",71,72704,8,Б1.О.ДВ.03.01,37
2082080,Правовое обеспечение управления коллективом,72,6563,subject,"2,082,061",72,72704,15,Б1.О.ДВ.03.02,37
2082012,Модуль 3,144,6563,choice,,73,72704,,Б1.О.ДВ.04,23
2082013,Метрология,144,6563,subject,"2,082,012",74,72704,10,Б1.О.ДВ.04.01,23
2082077,Метрология и информационно-измерительная техника,144,6563,subject,"2,082,012",75,72704,10,Б1.О.ДВ.04.02,23
2082051,Производственная практика (преддипломная практика),324,6563,practice,,76,72708,37,Б2.В.01(Пд),322
